transaction_id,ingredient_id,quantity,transaction_type,date,reference
511,11,6.0,Consumption,2023-03-16,2023-04-23
512,54,45.0,Adjustment,2024-06-28,2023-03-16
513,23,6.0,Consumption,2023-05-06,2024-09-23
514,48,2.0,Purchase,2024-03-11,2024-05-28
515,57,7.0,Purchase,2023-03-18,2023-11-10
516,61,8.0,Consumption,2024-03-15,2023-04-14
517,17,4.0,Consumption,2023-04-18,2024-02-22
518,22,10.0,Consumption,2024-01-12,2024-01-23
519,11,2.0,Consumption,2023-12-30,2023-11-14
520,53,19.0,Adjustment,2023-12-10,2024-10-25
521,38,5.0,Purchase,2023-02-21,2024-02-13
522,48,6.0,Consumption,2024-04-10,2023-04-24
523,22,3.0,Purchase,2024-08-06,2023-11-19
524,54,6.0,Purchase,2024-08-29,2023-12-03
525,2,14.0,Consumption,2024-03-29,2023-03-28
526,36,47.0,Adjustment,2023-04-19,2023-02-03
527,20,20.0,Consumption,2023-01-02,2024-01-23
528,35,10.0,Purchase,2024-04-15,2024-02-28
529,52,1.0,Consumption,2024-03-15,2023-12-16
530,18,2.0,Consumption,2024-10-10,2024-01-03
531,5,5.0,Purchase,2024-05-17,2023-03-29
532,5,65.0,Adjustment,2023-09-05,2023-11-14
533,36,20.0,Purchase,2023-08-22,2024-05-10
534,25,5.0,Consumption,2023-03-05,2023-02-20
535,29,1.0,Consumption,2023-03-30,2023-11-01
536,53,49.0,Adjustment,2024-07-08,2024-09-12
537,25,46.0,Adjustment,2024-06-06,2023-11-25
538,46,8.0,Purchase,2024-07-19,2023-08-28
539,46,25.0,Adjustment,2023-01-16,2024-07-25
540,40,5.0,Consumption,2023-08-02,2023-03-30
541,4,15.0,Consumption,2023-12-19,2024-03-21
542,56,13.0,Purchase,2023-02-18,2023-03-07
543,23,2.0,Purchase,2023-11-07,2024-01-24
544,3,5.0,Consumption,2023-01-10,2023-12-20
545,25,74.0,Adjustment,2023-08-24,2023-05-07
546,7,19.0,Purchase,2024-10-21,2023-08-26
547,52,15.0,Consumption,2023-10-24,2023-09-22
548,59,2.0,Purchase,2023-03-07,2023-06-15
549,30,12.0,Consumption,2023-03-23,2023-09-04
550,49,36.0,Adjustment,2024-06-30,2023-04-27
551,8,32.0,Adjustment,2023-04-26,2023-12-23
552,23,2.0,Purchase,2023-11-21,2023-09-21
553,34,16.0,Consumption,2023-08-11,2023-10-04
554,55,12.0,Consumption,2024-07-14,2023-09-19
555,9,61.0,Adjustment,2024-03-04,2024-02-25
556,48,4.0,Purchase,2024-03-29,2024-01-05
557,5,9.0,Purchase,2023-07-07,2023-07-09
558,24,91.0,Adjustment,2023-06-26,2023-06-16
559,4,18.0,Purchase,2023-09-27,2023-06-07
560,14,13.0,Purchase,2023-03-19,2024-02-26
561,6,4.0,Purchase,2024-09-30,2023-10-01
562,53,99.0,Adjustment,2023-03-11,2024-05-04
563,20,9.0,Consumption,2023-10-28,2024-08-30
564,47,28.0,Adjustment,2023-08-17,2023-05-21
565,39,87.0,Adjustment,2023-12-16,2023-10-26
566,61,14.0,Consumption,2024-05-24,2024-01-22
567,30,38.0,Adjustment,2024-09-05,2023-06-11
568,23,33.0,Adjustment,2024-09-19,2023-11-25
569,50,1.0,Consumption,2023-11-17,2023-07-13
570,24,49.0,Adjustment,2024-05-07,2024-01-18
571,12,16.0,Purchase,2023-10-27,2023-10-07
572,4,6.0,Purchase,2024-01-17,2023-06-19
573,55,17.0,Purchase,2024-07-08,2024-01-01
574,8,16.0,Adjustment,2023-08-08,2024-05-09
575,7,14.0,Purchase,2023-07-12,2023-02-20
576,22,18.0,Purchase,2023-09-29,2023-12-22
577,21,19.0,Purchase,2024-02-29,2024-06-24
578,23,61.0,Adjustment,2023-01-26,2024-05-22
579,11,10.0,Purchase,2024-08-02,2023-01-28
580,47,5.0,Consumption,2024-09-13,2024-01-03
581,3,4.0,Consumption,2023-11-19,2023-01-17
582,5,16.0,Purchase,2023-09-24,2024-01-24
583,14,15.0,Purchase,2024-06-06,2023-10-05
584,32,9.0,Purchase,2023-09-29,2024-04-29
585,18,3.0,Consumption,2024-03-27,2023-08-12
586,12,19.0,Purchase,2023-05-12,2023-05-07
587,35,9.0,Consumption,2023-08-14,2024-02-11
588,55,14.0,Consumption,2024-04-10,2023-01-28
589,51,5.0,Purchase,2024-08-09,2024-06-15
590,37,8.0,Purchase,2024-02-09,2024-06-30
591,34,10.0,Consumption,2024-09-19,2024-02-13
592,40,38.0,Adjustment,2023-02-02,2023-12-24
593,1,9.0,Consumption,2024-05-22,2023-01-24
594,52,17.0,Purchase,2024-05-16,2023-06-28
595,7,5.0,Consumption,2024-08-02,2024-08-12
596,15,1.0,Purchase,2024-03-05,2024-09-29
597,25,98.0,Adjustment,2024-10-15,2023-06-24
598,50,19.0,Consumption,2023-01-04,2023-09-25
599,58,20.0,Purchase,2023-04-20,2024-08-27
600,56,12.0,Purchase,2024-05-13,2023-10-22
601,34,3.0,Consumption,2024-04-24,2024-03-14
602,61,2.0,Purchase,2024-05-03,2023-10-04
603,36,8.0,Purchase,2023-04-14,2024-06-07
604,47,15.0,Purchase,2023-04-28,2024-08-03
605,58,42.0,Adjustment,2023-05-11,2024-07-26
606,11,15.0,Consumption,2023-10-27,2024-06-03
607,3,5.0,Purchase,2023-08-13,2024-08-25
608,61,12.0,Purchase,2023-01-07,2024-10-29
609,44,11.0,Consumption,2023-11-23,2024-03-01
610,14,31.0,Adjustment,2024-02-11,2024-01-17
611,55,37.0,Adjustment,2024-02-06,2024-01-23
612,54,1.0,Consumption,2023-05-09,2024-09-20
613,55,6.0,Consumption,2024-09-25,2024-01-23
614,4,6.0,Purchase,2024-07-19,2023-07-01
615,50,16.0,Consumption,2024-04-10,2023-02-06
616,40,80.0,Adjustment,2024-07-23,2024-05-28
617,57,69.0,Adjustment,2024-07-26,2023-05-13
618,6,17.0,Consumption,2024-08-30,2024-02-27
619,58,5.0,Consumption,2024-08-09,2024-05-18
620,20,5.0,Consumption,2023-03-25,2024-07-22
621,56,58.0,Adjustment,2023-06-28,2024-08-19
622,14,18.0,Purchase,2024-03-25,2023-05-19
623,61,55.0,Adjustment,2024-05-14,2023-01-22
624,8,17.0,Consumption,2024-10-06,2024-08-15
625,57,95.0,Adjustment,2024-06-29,2023-09-13
626,44,8.0,Consumption,2024-07-30,2024-04-26
627,44,6.0,Consumption,2023-09-16,2023-06-25
628,8,51.0,Adjustment,2024-08-04,2024-01-30
629,6,66.0,Adjustment,2024-07-08,2023-11-18
630,14,4.0,Purchase,2023-06-15,2024-09-28
631,30,8.0,Consumption,2023-04-12,2023-12-27
632,59,25.0,Adjustment,2024-07-28,2024-06-02
633,48,5.0,Purchase,2024-01-03,2023-09-09
634,12,9.0,Purchase,2024-10-06,2023-09-12
635,51,77.0,Adjustment,2023-07-28,2023-08-11
636,52,13.0,Consumption,2023-10-30,2023-06-30
637,3,20.0,Purchase,2024-08-18,2023-05-22
638,25,8.0,Purchase,2023-08-26,2024-08-07
639,59,5.0,Consumption,2023-07-06,2024-05-17
640,36,10.0,Consumption,2023-04-06,2023-08-03
641,50,18.0,Consumption,2024-10-09,2024-08-23
642,21,16.0,Purchase,2024-08-15,2024-09-09
643,1,3.0,Consumption,2024-07-22,2023-11-09
644,6,37.0,Adjustment,2024-07-09,2024-07-29
645,59,16.0,Consumption,2023-10-02,2024-01-31
646,9,20.0,Consumption,2024-07-11,2024-06-29
647,15,16.0,Purchase,2023-09-11,2023-12-01
648,22,9.0,Purchase,2023-04-23,2024-10-22
649,37,20.0,Purchase,2023-07-27,2023-05-09
650,55,12.0,Consumption,2023-04-03,2023-06-22
651,7,12.0,Purchase,2024-09-13,2023-08-27
652,25,54.0,Adjustment,2023-03-31,2023-09-20
653,60,16.0,Purchase,2023-05-14,2024-07-21
654,61,18.0,Consumption,2024-10-04,2024-10-17
655,52,2.0,Purchase,2023-05-17,2023-09-13
656,42,39.0,Adjustment,2023-11-30,2023-06-13
657,25,36.0,Adjustment,2024-08-19,2024-10-01
658,60,2.0,Purchase,2024-07-02,2023-09-21
659,12,22.0,Adjustment,2024-02-01,2024-02-05
660,7,14.0,Consumption,2023-03-23,2023-12-10
661,30,87.0,Adjustment,2023-10-15,2023-09-25
662,47,16.0,Consumption,2024-02-13,2023-03-20
663,54,20.0,Consumption,2023-11-15,2024-08-28
664,28,7.0,Consumption,2023-09-10,2023-07-16
665,8,2.0,Purchase,2024-04-12,2024-01-05
666,16,17.0,Purchase,2023-03-22,2023-01-26
667,4,13.0,Purchase,2023-06-14,2023-07-31
668,14,14.0,Purchase,2023-11-23,2024-08-20
669,15,1.0,Consumption,2023-05-28,2023-11-09
670,9,67.0,Adjustment,2024-06-30,2024-09-18
671,17,89.0,Adjustment,2023-10-20,2023-04-07
672,6,97.0,Adjustment,2024-06-24,2023-01-16
673,38,8.0,Purchase,2023-02-03,2023-09-30
674,4,18.0,Purchase,2023-11-04,2023-01-14
675,37,19.0,Purchase,2023-01-10,2023-07-12
676,46,50.0,Adjustment,2024-08-27,2023-03-30
677,48,13.0,Consumption,2023-11-25,2024-04-22
678,9,82.0,Adjustment,2023-09-12,2023-06-29
679,48,8.0,Consumption,2024-04-15,2023-07-08
680,48,20.0,Consumption,2023-04-03,2023-06-14
681,35,18.0,Consumption,2024-07-04,2024-07-05
682,34,16.0,Purchase,2024-06-08,2023-09-07
683,58,3.0,Purchase,2023-03-31,2023-02-10
684,32,79.0,Adjustment,2024-08-04,2023-06-03
685,42,11.0,Consumption,2024-01-20,2024-05-17
686,53,81.0,Adjustment,2023-01-13,2023-03-03
687,9,10.0,Purchase,2023-07-15,2024-03-08
688,34,36.0,Adjustment,2024-03-02,2024-09-14
689,1,96.0,Adjustment,2024-07-14,2024-03-16
690,60,91.0,Adjustment,2023-02-13,2023-07-26
691,57,1.0,Consumption,2024-10-31,2024-09-05
692,22,98.0,Adjustment,2024-06-17,2023-04-08
693,20,8.0,Consumption,2023-10-14,2024-04-20
694,60,64.0,Adjustment,2024-05-18,2024-01-29
695,27,15.0,Consumption,2023-09-28,2024-05-27
696,26,52.0,Adjustment,2024-03-27,2024-08-04
697,1,20.0,Consumption,2024-01-09,2023-10-24
698,11,6.0,Consumption,2024-06-03,2024-03-23
699,33,4.0,Purchase,2024-09-25,2024-07-09
700,39,19.0,Purchase,2023-09-29,2024-01-02
701,50,9.0,Consumption,2024-07-22,2023-04-10
702,7,51.0,Adjustment,2024-02-27,2023-01-01
703,59,2.0,Purchase,2023-08-17,2023-06-30
704,30,7.0,Consumption,2023-05-20,2023-06-09
705,11,4.0,Purchase,2024-01-26,2023-06-10
706,9,13.0,Purchase,2024-10-03,2024-06-23
707,50,18.0,Adjustment,2024-06-02,2024-01-10
708,27,4.0,Purchase,2023-09-27,2023-06-29
709,23,1.0,Consumption,2023-05-22,2024-06-15
710,52,8.0,Consumption,2023-11-27,2024-04-10
711,3,99.0,Adjustment,2023-05-19,2024-08-02
712,26,1.0,Purchase,2023-11-18,2023-06-11
713,12,9.0,Consumption,2024-04-22,2024-01-17
714,23,17.0,Consumption,2023-02-28,2023-03-24
715,34,18.0,Consumption,2023-07-12,2023-01-27
716,22,82.0,Adjustment,2024-07-21,2023-06-08
717,48,6.0,Purchase,2023-02-03,2023-03-19
718,51,53.0,Adjustment,2024-06-13,2023-11-05
719,17,82.0,Adjustment,2023-09-20,2023-06-18
720,34,18.0,Purchase,2024-04-16,2024-08-23
721,20,63.0,Adjustment,2023-12-27,2024-06-01
722,47,16.0,Consumption,2023-08-02,2024-01-24
723,34,3.0,Consumption,2024-06-25,2023-03-23
724,27,10.0,Consumption,2024-05-07,2024-05-05
725,22,17.0,Purchase,2023-09-18,2024-10-16
726,7,11.0,Purchase,2023-08-12,2024-03-02
727,11,18.0,Consumption,2024-09-07,2023-02-03
728,26,16.0,Purchase,2023-05-31,2023-12-09
729,40,18.0,Consumption,2024-08-26,2023-07-16
730,47,1.0,Consumption,2024-10-28,2023-10-16
731,35,17.0,Purchase,2023-04-29,2023-05-30
732,42,12.0,Consumption,2023-01-29,2024-10-21
733,2,1.0,Consumption,2023-06-06,2024-10-16
734,4,85.0,Adjustment,2024-04-19,2023-01-16
735,42,17.0,Purchase,2023-12-04,2023-09-01
736,60,18.0,Consumption,2023-10-08,2023-11-13
737,8,12.0,Consumption,2023-01-10,2024-02-17
738,36,53.0,Adjustment,2024-03-10,2024-03-06
739,28,11.0,Consumption,2024-10-03,2024-05-15
740,32,44.0,Adjustment,2023-11-23,2024-05-03
741,52,15.0,Consumption,2024-03-31,2024-07-26
742,40,14.0,Consumption,2024-05-20,2023-04-09
743,15,9.0,Consumption,2024-09-05,2023-06-28
744,35,28.0,Adjustment,2023-01-06,2023-01-14
745,57,91.0,Adjustment,2023-10-12,2023-06-23
746,60,20.0,Purchase,2024-09-07,2023-09-02
747,7,17.0,Purchase,2024-09-14,2023-05-15
748,35,52.0,Adjustment,2023-03-24,2024-07-18
749,15,97.0,Adjustment,2023-03-12,2023-08-11
750,16,5.0,Purchase,2023-01-04,2023-09-03
751,9,18.0,Purchase,2024-06-22,2024-04-26
752,35,10.0,Consumption,2023-05-20,2023-06-13
753,24,12.0,Adjustment,2024-01-30,2023-11-12
754,47,65.0,Adjustment,2024-10-13,2023-08-17
755,14,17.0,Consumption,2023-11-04,2023-02-13
756,56,12.0,Adjustment,2024-01-03,2023-05-18
757,28,37.0,Adjustment,2024-01-28,2023-04-08
758,49,14.0,Purchase,2023-09-10,2024-07-23
759,14,50.0,Adjustment,2024-05-20,2024-06-05
760,48,5.0,Purchase,2024-07-20,2023-11-22
761,32,18.0,Purchase,2024-10-15,2024-09-24
762,30,83.0,Adjustment,2024-04-24,2023-12-26
763,7,14.0,Purchase,2024-02-11,2023-03-25
764,15,55.0,Adjustment,2024-03-06,2024-04-01
765,44,22.0,Adjustment,2023-07-03,2024-03-10
766,47,19.0,Consumption,2024-02-17,2023-08-13
767,20,99.0,Adjustment,2024-04-23,2023-02-03
768,25,3.0,Purchase,2023-12-09,2023-06-12
769,8,11.0,Consumption,2023-12-13,2023-01-06
770,33,14.0,Consumption,2023-10-10,2023-01-12
771,4,12.0,Purchase,2023-11-26,2023-05-07
772,7,20.0,Consumption,2024-05-29,2023-06-03
773,18,57.0,Adjustment,2024-05-16,2023-04-29
774,39,10.0,Purchase,2023-07-17,2024-02-06
775,55,17.0,Adjustment,2023-05-08,2024-10-04
776,53,42.0,Adjustment,2024-04-07,2024-01-06
777,7,5.0,Purchase,2024-09-05,2023-03-05
778,11,16.0,Purchase,2023-02-01,2023-06-14
779,17,84.0,Adjustment,2024-02-26,2024-09-13
780,53,19.0,Consumption,2024-08-12,2023-10-18
781,3,52.0,Adjustment,2024-06-01,2024-07-26
782,12,9.0,Purchase,2024-06-12,2024-07-08
783,61,6.0,Consumption,2024-06-15,2023-09-09
784,52,5.0,Purchase,2023-10-27,2023-02-27
785,7,18.0,Purchase,2023-02-11,2023-10-23
786,17,9.0,Consumption,2024-09-03,2023-12-16
787,27,21.0,Adjustment,2024-02-18,2023-07-17
788,42,18.0,Consumption,2024-03-05,2024-07-05
789,17,13.0,Adjustment,2023-12-26,2023-12-06
790,33,9.0,Consumption,2024-06-06,2024-05-08
791,46,29.0,Adjustment,2024-01-17,2023-06-09
792,60,17.0,Consumption,2023-07-31,2023-06-06
793,61,17.0,Consumption,2024-07-19,2023-05-02
794,52,16.0,Purchase,2024-02-13,2024-06-14
795,23,14.0,Consumption,2023-09-24,2024-08-31
796,60,16.0,Purchase,2024-02-16,2024-04-29
797,7,5.0,Purchase,2023-11-11,2023-02-11
798,21,14.0,Consumption,2023-05-31,2024-04-30
799,56,78.0,Adjustment,2024-04-21,2024-06-03
800,42,19.0,Purchase,2023-01-02,2023-11-15
801,55,3.0,Purchase,2023-03-13,2023-09-01
802,21,12.0,Purchase,2023-05-08,2023-08-09
803,17,11.0,Consumption,2023-01-31,2024-03-05
804,12,13.0,Purchase,2023-07-15,2024-10-31
805,33,15.0,Consumption,2023-12-29,2023-01-10
806,52,20.0,Consumption,2024-07-19,2023-05-27
807,17,21.0,Adjustment,2024-10-28,2024-07-26
808,42,6.0,Consumption,2023-01-28,2024-06-04
809,27,10.0,Adjustment,2023-11-04,2023-12-08
810,51,7.0,Consumption,2023-06-22,2023-06-28
811,56,6.0,Consumption,2024-03-08,2023-05-08
812,17,19.0,Purchase,2023-09-21,2024-08-08
813,47,11.0,Purchase,2024-02-23,2023-02-18
814,15,2.0,Consumption,2023-08-08,2024-10-21
815,2,17.0,Adjustment,2023-09-17,2023-07-04
816,55,19.0,Consumption,2024-03-23,2024-06-10
817,53,4.0,Purchase,2023-09-21,2023-07-16
818,30,12.0,Consumption,2024-03-23,2023-08-05
819,37,15.0,Consumption,2024-07-19,2024-10-09
820,47,41.0,Adjustment,2023-10-06,2023-12-10
821,46,5.0,Consumption,2024-06-10,2023-01-28
822,26,18.0,Purchase,2023-08-17,2024-03-23
823,36,3.0,Consumption,2023-11-01,2024-10-10
824,27,4.0,Purchase,2023-06-26,2024-05-14
825,21,10.0,Adjustment,2023-11-01,2023-03-15
826,51,17.0,Adjustment,2023-12-22,2023-02-03
827,39,75.0,Adjustment,2023-08-09,2023-02-17
828,51,5.0,Purchase,2023-12-30,2023-12-10
829,55,19.0,Purchase,2024-09-25,2024-02-15
830,53,45.0,Adjustment,2023-09-18,2024-05-25
831,29,92.0,Adjustment,2023-01-30,2024-08-12
832,3,71.0,Adjustment,2024-09-13,2023-06-05
833,2,16.0,Consumption,2023-07-06,2023-04-01
834,23,74.0,Adjustment,2023-01-06,2024-05-23
835,37,30.0,Adjustment,2024-05-09,2023-06-16
836,50,32.0,Adjustment,2024-06-21,2023-05-20
837,3,64.0,Adjustment,2024-03-14,2024-07-15
838,52,14.0,Adjustment,2024-05-12,2023-08-04
839,25,18.0,Purchase,2024-02-05,2024-03-23
840,9,65.0,Adjustment,2024-04-29,2023-02-28
841,3,25.0,Adjustment,2023-05-06,2023-07-24
842,24,9.0,Consumption,2024-06-15,2024-10-01
843,27,3.0,Consumption,2023-01-02,2023-01-13
844,56,15.0,Consumption,2023-11-29,2023-07-01
845,3,38.0,Adjustment,2023-02-23,2024-04-09
846,42,75.0,Adjustment,2024-07-05,2023-05-23
847,48,4.0,Purchase,2024-05-01,2023-04-23
848,49,15.0,Consumption,2023-10-25,2023-10-26
849,39,11.0,Adjustment,2024-09-18,2024-08-25
850,30,13.0,Consumption,2024-04-01,2023-02-11
851,48,65.0,Adjustment,2023-05-04,2023-01-30
852,61,17.0,Purchase,2023-08-18,2023-05-30
853,46,12.0,Consumption,2023-01-11,2024-09-05
854,37,15.0,Purchase,2023-11-30,2023-09-26
855,4,51.0,Adjustment,2024-01-02,2023-03-14
856,11,4.0,Consumption,2024-02-24,2023-06-30
857,40,100.0,Adjustment,2023-10-24,2023-04-21
858,22,82.0,Adjustment,2023-06-17,2023-01-24
859,25,4.0,Consumption,2024-09-10,2023-06-06
860,23,45.0,Adjustment,2024-06-29,2024-01-07
861,58,12.0,Consumption,2024-01-12,2023-02-18
862,49,65.0,Adjustment,2024-08-25,2024-01-17
863,58,13.0,Consumption,2024-07-02,2023-05-08
864,23,48.0,Adjustment,2024-03-15,2023-06-08
865,20,41.0,Adjustment,2023-09-27,2023-01-26
866,53,49.0,Adjustment,2024-01-06,2023-10-11
867,48,16.0,Consumption,2023-08-16,2024-02-08
868,12,4.0,Purchase,2024-01-07,2023-07-15
869,36,64.0,Adjustment,2023-02-04,2023-10-26
870,18,5.0,Consumption,2024-07-09,2023-04-17
871,46,18.0,Purchase,2024-01-27,2023-01-04
872,61,1.0,Consumption,2024-08-03,2024-08-19
873,14,8.0,Consumption,2024-08-29,2024-01-20
874,46,36.0,Adjustment,2024-09-09,2024-06-28
875,3,25.0,Adjustment,2023-01-23,2023-03-09
876,22,14.0,Purchase,2023-10-07,2023-09-15
877,51,15.0,Consumption,2023-12-16,2023-12-23
878,36,97.0,Adjustment,2023-09-03,2023-11-28
879,16,18.0,Purchase,2024-07-29,2023-12-18
880,50,62.0,Adjustment,2023-12-18,2023-02-01
881,22,8.0,Consumption,2024-01-04,2023-01-19
882,32,5.0,Purchase,2024-04-05,2024-10-06
883,29,78.0,Adjustment,2024-09-29,2023-02-03
884,34,4.0,Purchase,2023-03-04,2023-03-21
885,61,4.0,Purchase,2023-02-28,2024-05-18
886,54,20.0,Purchase,2023-01-17,2023-09-26
887,55,10.0,Consumption,2024-09-21,2024-02-29
888,60,60.0,Adjustment,2024-03-17,2023-07-26
889,29,6.0,Purchase,2024-06-16,2024-09-01
890,6,4.0,Purchase,2023-01-11,2024-03-10
891,52,37.0,Adjustment,2024-01-17,2024-06-04
892,28,12.0,Consumption,2023-08-19,2024-08-13
893,3,92.0,Adjustment,2024-01-02,2024-03-27
894,2,16.0,Adjustment,2024-09-03,2023-03-16
895,53,42.0,Adjustment,2023-06-14,2023-11-14
896,22,71.0,Adjustment,2024-10-19,2023-08-10
897,26,39.0,Adjustment,2024-10-08,2023-03-31
898,21,4.0,Purchase,2024-01-27,2024-08-10
899,9,7.0,Consumption,2023-09-23,2023-11-15
900,53,28.0,Adjustment,2024-01-24,2024-03-14
901,30,19.0,Purchase,2024-07-31,2023-08-08
902,56,4.0,Purchase,2023-02-20,2024-08-28
903,24,20.0,Purchase,2024-09-04,2024-07-20
904,2,3.0,Purchase,2024-10-11,2024-01-09
905,21,51.0,Adjustment,2024-10-25,2024-07-12
906,37,19.0,Purchase,2024-04-06,2024-04-11
907,46,71.0,Adjustment,2023-07-25,2024-09-24
908,28,7.0,Consumption,2024-09-15,2023-05-27
909,46,12.0,Consumption,2023-09-08,2024-09-09
910,34,19.0,Purchase,2024-08-11,2024-01-28
911,42,36.0,Adjustment,2023-02-26,2024-03-30
912,20,17.0,Purchase,2023-02-17,2023-03-24
913,29,38.0,Adjustment,2023-12-11,2023-11-27
914,9,15.0,Purchase,2024-07-12,2024-08-24
915,14,15.0,Purchase,2023-02-19,2024-06-29
916,46,7.0,Purchase,2023-02-16,2024-03-04
917,50,6.0,Consumption,2024-01-30,2024-05-21
918,53,9.0,Consumption,2024-10-04,2024-08-22
919,33,1.0,Consumption,2023-04-14,2023-11-26
920,1,20.0,Purchase,2023-04-17,2023-05-07
921,56,1.0,Purchase,2023-11-16,2023-10-21
922,4,59.0,Adjustment,2024-05-26,2023-02-07
923,42,16.0,Consumption,2023-02-23,2024-01-20
924,3,12.0,Consumption,2024-04-10,2023-10-16
925,32,6.0,Purchase,2024-08-31,2024-02-05
926,47,32.0,Adjustment,2024-01-21,2024-10-06
927,4,20.0,Consumption,2024-09-22,2023-04-23
928,11,4.0,Purchase,2023-06-16,2023-08-26
929,35,5.0,Consumption,2024-09-08,2023-04-12
930,44,16.0,Purchase,2023-11-02,2024-09-06
931,58,46.0,Adjustment,2024-07-18,2024-08-12
932,25,14.0,Purchase,2023-08-07,2023-04-17
933,46,12.0,Consumption,2023-01-16,2023-10-28
934,7,16.0,Consumption,2024-03-07,2023-12-16
935,9,7.0,Purchase,2024-09-19,2023-07-06
936,59,5.0,Consumption,2024-03-10,2023-04-13
937,4,13.0,Purchase,2024-02-15,2024-02-26
938,48,18.0,Purchase,2024-02-07,2023-02-07
939,23,25.0,Adjustment,2023-04-22,2023-06-26
940,61,4.0,Consumption,2023-10-05,2023-02-13
941,49,4.0,Purchase,2024-09-05,2023-10-03
942,4,15.0,Consumption,2023-12-06,2024-05-21
943,18,17.0,Consumption,2023-05-08,2024-05-17
944,24,14.0,Purchase,2024-05-08,2024-10-31
945,17,18.0,Consumption,2023-06-24,2023-10-31
946,22,1.0,Consumption,2024-08-19,2024-04-22
947,47,47.0,Adjustment,2024-03-18,2024-04-09
948,5,87.0,Adjustment,2024-10-06,2023-02-15
949,28,13.0,Consumption,2023-08-16,2023-08-17
950,47,8.0,Consumption,2023-07-15,2024-04-25
951,26,15.0,Purchase,2023-08-21,2023-06-03
952,51,11.0,Consumption,2024-01-19,2023-08-26
953,22,6.0,Consumption,2023-03-10,2024-10-11
954,44,49.0,Adjustment,2023-06-05,2023-11-19
955,14,95.0,Adjustment,2023-06-02,2024-05-11
956,50,31.0,Adjustment,2023-09-18,2023-01-14
957,11,11.0,Consumption,2024-03-03,2024-08-31
958,38,94.0,Adjustment,2023-02-21,2023-05-22
959,48,97.0,Adjustment,2023-02-05,2023-01-06
960,49,5.0,Consumption,2023-07-01,2024-03-08
961,55,11.0,Adjustment,2024-04-27,2023-11-13
962,61,2.0,Consumption,2024-07-02,2024-01-30
963,24,16.0,Adjustment,2024-03-15,2023-04-19
964,12,97.0,Adjustment,2024-01-23,2024-04-15
965,21,20.0,Adjustment,2024-04-11,2023-07-28
966,44,8.0,Consumption,2024-02-18,2024-05-07
967,59,14.0,Adjustment,2024-04-10,2023-04-30
968,48,2.0,Consumption,2024-08-06,2023-09-30
969,18,17.0,Purchase,2023-06-04,2023-09-19
970,29,13.0,Consumption,2024-10-13,2024-07-16
971,8,16.0,Consumption,2024-07-31,2023-07-09
972,28,1.0,Purchase,2023-03-12,2023-03-14
973,30,89.0,Adjustment,2023-11-10,2024-05-02
974,1,73.0,Adjustment,2023-05-05,2024-10-20
975,55,41.0,Adjustment,2024-10-07,2024-05-26
976,57,14.0,Purchase,2024-09-06,2023-04-04
977,28,4.0,Purchase,2023-10-19,2023-05-16
978,29,11.0,Consumption,2023-12-08,2023-12-03
979,17,14.0,Purchase,2024-08-01,2023-04-13
980,30,14.0,Purchase,2023-01-20,2023-07-18
981,34,3.0,Purchase,2024-03-20,2024-07-17
982,30,1.0,Consumption,2024-07-25,2024-05-19
983,60,15.0,Consumption,2023-03-05,2023-05-20
984,5,87.0,Adjustment,2024-01-03,2023-08-24
985,25,22.0,Adjustment,2023-12-15,2024-01-17
986,12,27.0,Adjustment,2024-09-03,2023-09-13
987,35,42.0,Adjustment,2023-05-31,2023-01-18
988,44,75.0,Adjustment,2023-08-30,2023-07-08
989,5,20.0,Adjustment,2023-02-14,2024-09-04
990,52,69.0,Adjustment,2024-09-02,2023-09-20
991,4,20.0,Consumption,2024-01-14,2023-04-26
992,36,3.0,Consumption,2024-08-10,2023-01-20
993,37,52.0,Adjustment,2024-05-16,2023-11-19
994,8,20.0,Adjustment,2024-07-22,2023-01-31
995,8,21.0,Adjustment,2023-03-26,2024-10-02
996,36,13.0,Purchase,2023-03-14,2023-03-16
997,2,14.0,Consumption,2024-01-25,2023-05-21
