id,order_id,payment_date,method,amount
559,559,2024-02-11 18:05:34,Cash,130.0
560,560,2024-08-16 18:20:06,Transfer,300.0
561,561,2024-12-04 10:48:31,Transfer,60.0
562,562,2024-04-08 20:25:27,Transfer,140.0
563,563,2024-04-09 15:19:36,Card,100.0
564,564,2024-02-13 13:35:47,Cash,120.0
565,565,2024-03-15 21:03:43,Cash,80.0
566,566,2024-11-27 03:24:18,Cash,350.0
567,567,2024-06-14 10:50:00,Card,140.0
568,568,2024-06-05 12:13:06,Card,210.0
569,569,2024-09-08 16:13:10,Transfer,150.0
570,570,2024-01-05 18:53:50,Cash,340.0
571,571,2024-12-02 02:58:09,Transfer,80.0
572,572,2024-05-28 17:35:21,Card,80.0
573,573,2024-07-11 03:27:38,Card,35.0
574,574,2024-04-10 18:22:29,Card,140.0
575,575,2024-10-02 23:51:11,Transfer,300.0
576,576,2024-05-11 22:52:15,Cash,140.0
577,577,2024-07-07 09:44:56,Card,80.0
578,578,2024-07-21 13:40:52,Transfer,210.0
579,579,2024-03-01 07:56:07,Cash,80.0
580,580,2024-10-31 06:18:57,Cash,350.0
581,581,2024-04-05 17:04:59,Transfer,80.0
582,582,2024-04-12 15:56:29,Card,340.0
583,583,2024-08-18 23:32:55,Card,120.0
584,584,2024-12-18 03:21:09,Cash,280.0
585,585,2024-09-04 06:23:01,Cash,150.0
586,586,2024-08-20 09:21:56,Transfer,70.0
587,587,2024-02-29 06:52:57,Card,140.0
588,588,2024-05-24 11:24:29,Transfer,350.0
589,589,2024-08-24 18:40:29,Cash,280.0
590,590,2024-02-20 06:00:06,Card,160.0
591,591,2024-05-30 14:32:43,Transfer,105.0
592,592,2024-08-03 01:16:06,Transfer,170.0
593,593,2024-11-01 21:16:59,Card,280.0
594,594,2024-02-10 05:10:13,Card,400.0
595,595,2024-07-16 17:01:14,Card,175.0
596,596,2024-05-04 08:37:08,Card,160.0
597,597,2024-08-22 18:23:33,Transfer,70.0
598,598,2024-03-29 22:58:26,Transfer,80.0
599,599,2024-03-23 07:49:36,Card,300.0
600,600,2023-12-29 16:37:36,Card,195.0
601,601,2024-03-26 19:43:39,Card,260.0
602,602,2024-07-06 12:36:31,Transfer,140.0
603,603,2024-08-26 21:09:58,Cash,425.0
604,604,2024-06-24 04:26:28,Transfer,60.0
605,605,2024-01-26 15:40:18,Transfer,225.0
606,606,2024-04-08 11:35:37,Card,140.0
607,607,2024-04-10 11:05:42,Transfer,400.0
608,608,2024-11-13 22:55:40,Transfer,40.0
609,609,2024-07-09 06:36:29,Card,140.0
610,610,2024-08-06 03:14:44,Card,175.0
611,611,2024-01-10 11:39:29,Transfer,45.0
612,612,2024-08-30 06:33:27,Cash,65.0
613,613,2024-01-19 10:14:23,Transfer,60.0
614,614,2024-06-15 18:17:06,Transfer,260.0
615,615,2024-11-02 02:54:25,Cash,350.0
616,616,2024-07-02 09:21:38,Cash,75.0
617,617,2024-06-10 20:29:16,Cash,100.0
618,618,2024-10-14 03:26:00,Transfer,210.0
619,619,2024-01-25 11:50:11,Cash,150.0
620,620,2024-04-03 21:38:16,Cash,160.0
621,621,2024-12-14 05:26:31,Card,70.0
622,622,2024-10-23 12:54:30,Card,150.0
623,623,2024-08-08 21:14:55,Transfer,260.0
624,624,2024-09-23 18:26:29,Transfer,150.0
625,625,2024-03-23 02:15:41,Card,300.0
626,626,2024-06-18 21:41:52,Cash,35.0
627,627,2024-06-13 16:20:55,Cash,300.0
628,628,2024-04-06 01:07:20,Transfer,30.0
629,629,2024-08-07 07:29:44,Cash,300.0
630,630,2024-09-01 13:24:11,Transfer,325.0
631,631,2024-04-16 07:58:54,Transfer,425.0
632,632,2024-07-28 10:28:34,Transfer,70.0
633,633,2024-06-13 10:00:07,Cash,140.0
634,634,2023-12-25 17:53:09,Card,140.0
635,635,2024-10-08 11:20:17,Card,140.0
636,636,2024-09-13 16:51:29,Card,40.0
637,637,2024-05-03 13:49:52,Card,70.0
638,638,2024-06-11 10:28:01,Cash,140.0
639,639,2024-06-12 01:48:42,Card,140.0
640,640,2024-07-06 03:37:47,Card,70.0
641,641,2024-01-14 19:15:45,Transfer,105.0
642,642,2024-06-22 12:46:28,Card,400.0
643,643,2024-05-07 09:41:06,Transfer,225.0
644,644,2024-10-28 12:30:53,Cash,60.0
645,645,2024-12-03 10:58:41,Cash,120.0
646,646,2024-09-01 06:48:19,Card,70.0
647,647,2024-01-03 03:33:28,Card,160.0
648,648,2023-12-30 14:29:29,Card,70.0
649,649,2024-06-29 01:53:39,Cash,75.0
650,650,2024-11-19 18:14:50,Card,60.0
651,651,2024-10-07 08:39:33,Transfer,180.0
652,652,2024-07-27 01:43:43,Transfer,160.0
653,653,2024-01-04 14:58:49,Transfer,20.0
654,654,2024-06-01 15:05:27,Transfer,140.0
655,655,2024-02-26 15:19:10,Cash,30.0
656,656,2024-07-04 14:53:57,Card,150.0
657,657,2024-09-08 00:08:43,Cash,240.0
658,658,2024-12-18 08:32:09,Cash,120.0
659,659,2024-05-23 06:28:20,Transfer,70.0
660,660,2024-09-20 03:18:26,Transfer,70.0
661,661,2024-01-21 16:07:23,Transfer,50.0
662,662,2024-07-04 22:50:50,Transfer,140.0
663,663,2024-07-11 03:14:50,Transfer,70.0
664,664,2024-08-26 17:07:47,Transfer,75.0
665,665,2024-01-07 10:05:31,Card,280.0
666,666,2024-10-31 04:15:10,Card,425.0
667,667,2024-09-30 13:10:55,Cash,400.0
668,668,2024-01-15 08:46:34,Cash,160.0
669,669,2024-06-10 07:10:57,Card,50.0
670,670,2024-05-11 07:49:02,Cash,240.0
671,671,2024-09-10 23:10:50,Transfer,75.0
672,672,2024-06-10 15:26:51,Cash,325.0
673,673,2024-09-01 03:05:15,Transfer,340.0
674,674,2024-04-04 18:56:34,Transfer,300.0
675,675,2024-07-31 13:31:00,Card,170.0
676,676,2023-12-26 23:34:22,Transfer,120.0
677,677,2024-06-23 02:58:32,Transfer,75.0
678,678,2024-02-19 11:32:28,Card,140.0
679,679,2024-08-12 02:15:45,Transfer,240.0
680,680,2024-02-23 14:57:41,Cash,400.0
681,681,2024-02-09 13:51:43,Cash,75.0
682,682,2024-09-10 16:46:32,Cash,240.0
683,683,2024-04-14 04:29:40,Card,325.0
684,684,2024-07-12 07:21:10,Transfer,425.0
685,685,2024-08-25 23:04:56,Card,350.0
686,686,2024-01-13 17:54:14,Cash,70.0
687,687,2024-12-09 09:11:07,Cash,240.0
688,688,2024-02-06 07:52:00,Card,140.0
689,689,2024-12-17 01:55:05,Card,80.0
690,690,2024-11-26 09:30:25,Card,200.0
691,691,2024-10-23 14:53:03,Cash,170.0
692,692,2024-03-31 01:36:24,Transfer,140.0
693,693,2024-12-01 16:54:55,Cash,80.0
694,694,2024-03-01 21:43:51,Card,50.0
695,695,2024-05-22 05:15:49,Cash,130.0
696,696,2024-12-04 09:12:35,Card,200.0
697,697,2024-10-06 11:14:48,Cash,75.0
698,698,2024-01-21 20:55:30,Card,210.0
699,699,2024-05-01 02:00:07,Transfer,80.0
700,700,2024-04-20 12:45:17,Cash,100.0
701,701,2024-08-25 03:37:52,Cash,400.0
702,702,2024-05-18 13:56:57,Card,170.0
703,703,2024-09-01 16:50:41,Transfer,80.0
704,704,2024-10-15 05:13:03,Cash,140.0
705,705,2024-02-07 19:51:04,Card,45.0
706,706,2024-12-11 01:29:49,Cash,140.0
707,707,2024-09-09 12:03:50,Transfer,260.0
708,708,2024-02-03 02:00:12,Cash,225.0
709,709,2024-10-02 00:14:40,Cash,45.0
710,710,2024-02-05 11:41:23,Card,320.0
711,711,2024-04-26 10:33:55,Transfer,100.0
712,712,2024-04-05 04:52:19,Card,350.0
713,713,2024-12-04 20:46:11,Transfer,70.0
714,714,2024-06-05 11:22:58,Card,300.0
715,715,2024-10-01 01:21:57,Cash,70.0
716,716,2024-10-31 07:53:35,Card,70.0
717,717,2024-04-01 11:18:29,Cash,280.0
718,718,2024-03-06 14:31:07,Card,280.0
719,719,2024-10-01 17:13:08,Cash,70.0
720,720,2024-06-23 08:26:11,Card,320.0
721,721,2024-06-25 06:33:38,Card,350.0
722,722,2024-06-05 07:05:53,Card,300.0
723,723,2024-09-05 15:22:30,Card,350.0
724,724,2024-02-18 01:03:07,Card,340.0
725,725,2024-04-08 10:11:16,Cash,60.0
726,726,2024-07-14 03:04:39,Card,240.0
727,727,2024-10-25 15:57:56,Cash,225.0
728,728,2024-09-04 14:39:07,Cash,150.0
729,729,2024-03-13 01:15:19,Transfer,200.0
730,730,2024-05-21 04:33:28,Transfer,325.0
731,731,2024-11-16 05:32:01,Card,340.0
732,732,2024-06-07 14:59:55,Cash,80.0
733,733,2024-01-15 06:08:52,Transfer,100.0
734,734,2024-03-31 03:54:56,Cash,30.0
735,735,2024-11-17 13:58:47,Transfer,350.0
736,736,2024-09-03 17:14:57,Cash,160.0
737,737,2024-07-21 19:18:26,Card,325.0
738,738,2024-10-29 14:31:30,Card,240.0
739,739,2024-11-28 22:00:10,Cash,85.0
740,740,2024-12-17 02:00:51,Cash,35.0
741,741,2024-03-04 09:17:52,Cash,325.0
742,742,2024-11-30 04:01:14,Transfer,120.0
743,743,2024-08-07 18:18:33,Cash,100.0
744,744,2024-12-01 04:49:51,Cash,210.0
745,745,2024-03-04 15:10:01,Transfer,160.0
746,746,2024-03-03 17:33:55,Cash,140.0
747,747,2024-03-31 17:27:53,Cash,130.0
748,748,2024-05-15 07:24:29,Card,40.0
749,749,2024-04-23 04:52:44,Cash,50.0
750,750,2024-09-09 19:56:18,Cash,375.0
751,751,2024-05-17 07:26:55,Card,40.0
752,752,2024-10-27 23:01:47,Transfer,320.0
753,753,2024-02-25 21:55:05,Card,140.0
754,754,2024-01-13 21:55:55,Transfer,240.0
755,755,2024-02-28 06:03:31,Cash,320.0
756,756,2024-04-06 05:37:57,Card,105.0
757,757,2024-10-07 06:43:46,Card,425.0
758,758,2024-07-31 09:00:33,Card,80.0
759,759,2024-12-14 19:24:41,Card,85.0
760,760,2024-08-18 12:11:05,Card,350.0
761,761,2024-11-24 11:11:06,Cash,210.0
762,762,2024-10-06 23:46:16,Card,320.0
763,763,2024-06-15 18:17:18,Transfer,375.0
764,764,2024-01-05 02:01:04,Transfer,425.0
765,765,2024-04-22 09:08:41,Card,350.0
766,766,2024-10-30 20:57:38,Cash,10.0
767,767,2024-01-11 18:35:17,Transfer,180.0
768,768,2024-09-22 14:18:05,Cash,400.0
769,769,2024-04-27 12:18:12,Transfer,280.0
770,770,2024-11-05 17:51:39,Transfer,280.0
771,771,2024-10-05 13:49:20,Card,120.0
772,772,2024-01-03 23:09:44,Transfer,175.0
773,773,2024-03-10 12:39:29,Transfer,350.0
774,774,2024-03-02 11:19:22,Cash,280.0
775,775,2024-01-27 02:55:14,Transfer,135.0
776,776,2024-05-07 09:41:16,Card,350.0
777,777,2024-03-16 15:37:54,Transfer,70.0
778,778,2024-11-24 12:40:30,Transfer,240.0
779,779,2024-04-27 16:02:05,Card,140.0
780,780,2024-12-12 11:46:58,Cash,70.0
781,781,2024-04-16 17:32:01,Transfer,30.0
782,782,2024-02-25 16:02:42,Cash,120.0
783,783,2024-02-06 14:56:06,Card,225.0
784,784,2024-03-13 02:13:44,Cash,80.0
785,785,2024-12-05 16:18:46,Transfer,200.0
786,786,2024-07-16 20:07:39,Cash,210.0
787,787,2024-09-23 07:48:59,Card,200.0
788,788,2024-10-22 11:58:34,Transfer,90.0
789,789,2024-06-21 16:30:09,Transfer,280.0
790,790,2024-03-30 19:21:55,Cash,210.0
791,791,2024-09-15 09:32:03,Cash,140.0
792,792,2024-03-18 00:22:44,Cash,120.0
793,793,2024-11-24 19:51:39,Card,300.0
794,794,2024-07-23 11:37:01,Cash,40.0
795,795,2024-04-10 01:39:22,Card,90.0
796,796,2024-09-11 07:59:59,Cash,160.0
797,797,2023-12-31 19:47:26,Card,260.0
798,798,2024-08-25 19:49:47,Cash,150.0
799,799,2024-05-21 20:14:23,Cash,280.0
800,800,2024-06-15 09:28:57,Cash,105.0
801,801,2024-12-04 09:36:22,Cash,400.0
802,802,2024-12-17 20:52:52,Card,35.0
803,803,2024-06-02 13:24:04,Cash,75.0
804,804,2024-08-27 15:46:27,Card,105.0
805,805,2024-02-03 23:01:34,Transfer,140.0
806,806,2024-04-05 04:29:49,Transfer,120.0
807,807,2024-01-30 11:50:09,Card,140.0
808,808,2024-05-02 13:13:31,Cash,280.0
809,809,2024-05-06 08:05:37,Card,80.0
810,810,2023-12-30 07:28:43,Transfer,140.0
811,811,2024-06-30 10:14:54,Transfer,80.0
812,812,2024-01-16 04:06:05,Card,175.0
813,813,2024-08-19 10:41:10,Transfer,120.0
814,814,2024-09-20 18:09:09,Card,320.0
815,815,2024-04-17 04:54:15,Card,80.0
816,816,2024-11-21 03:06:40,Card,320.0
817,817,2024-04-24 08:51:12,Card,300.0
818,818,2024-08-25 15:10:20,Cash,175.0
819,819,2024-04-20 17:12:24,Card,240.0
820,820,2024-10-05 07:27:25,Card,70.0
821,821,2024-10-28 01:39:33,Cash,210.0
822,822,2024-10-29 20:47:46,Cash,100.0
823,823,2024-12-11 05:35:23,Card,35.0
824,824,2024-03-07 17:23:13,Cash,105.0
825,825,2024-12-05 22:35:35,Cash,280.0
826,826,2024-08-23 11:57:59,Card,375.0
827,827,2024-10-16 14:02:00,Card,325.0
828,828,2024-02-25 18:52:30,Card,70.0
829,829,2024-10-26 11:33:02,Transfer,280.0
830,830,2024-08-16 20:08:26,Transfer,200.0
831,831,2024-08-10 02:09:52,Transfer,50.0
832,832,2024-02-01 10:52:17,Card,80.0
833,833,2024-03-14 20:50:26,Cash,60.0
834,834,2024-01-28 17:45:42,Transfer,255.0
835,835,2024-05-05 11:38:41,Cash,150.0
836,836,2024-08-18 03:43:37,Transfer,70.0
837,837,2024-03-07 14:39:54,Cash,320.0
838,838,2024-07-22 13:16:04,Transfer,240.0
839,839,2024-03-12 07:43:47,Transfer,320.0
840,840,2024-02-09 15:55:22,Cash,140.0
841,841,2024-09-06 00:37:11,Card,375.0
842,842,2024-09-07 08:33:41,Card,150.0
843,843,2024-05-02 00:26:54,Transfer,65.0
844,844,2024-08-25 09:25:52,Transfer,175.0
845,845,2024-07-02 12:25:52,Transfer,120.0
846,846,2024-10-04 10:35:41,Card,80.0
847,847,2024-02-25 19:48:45,Transfer,240.0
848,848,2024-08-15 13:59:42,Cash,30.0
849,849,2024-02-10 05:12:55,Cash,70.0
850,850,2024-08-17 02:59:42,Transfer,80.0
851,851,2024-05-11 23:09:42,Card,50.0
852,852,2024-12-18 01:22:21,Transfer,140.0
853,853,2024-02-13 09:35:58,Card,500.0
854,854,2024-02-14 21:54:48,Card,70.0
855,855,2024-02-19 17:05:47,Cash,320.0
856,856,2024-08-06 22:03:07,Transfer,140.0
857,857,2024-02-21 04:53:54,Transfer,170.0
858,858,2024-01-11 08:46:10,Card,160.0
859,859,2024-07-02 21:56:52,Card,60.0
860,860,2024-09-11 03:37:43,Card,140.0
861,861,2024-01-10 01:50:20,Transfer,120.0
862,862,2024-05-16 06:50:03,Transfer,60.0
863,863,2024-04-15 08:55:04,Card,70.0
864,864,2024-11-22 21:19:28,Card,425.0
865,865,2024-01-15 05:18:26,Transfer,375.0
866,866,2024-01-08 19:25:57,Card,40.0
867,867,2024-01-17 06:13:57,Transfer,225.0
868,868,2024-11-03 21:35:41,Card,40.0
869,869,2024-09-03 04:31:04,Transfer,80.0
870,870,2024-10-10 10:45:11,Cash,105.0
871,871,2024-01-21 15:14:15,Cash,280.0
872,872,2024-02-24 15:49:24,Card,150.0
873,873,2024-03-28 07:25:42,Cash,255.0
874,874,2024-12-02 03:41:53,Cash,170.0
875,875,2024-11-19 10:45:19,Cash,70.0
876,876,2024-06-16 11:33:11,Cash,80.0
877,877,2023-12-25 08:16:58,Cash,175.0
878,878,2024-07-08 09:07:51,Cash,10.0
879,879,2024-04-25 16:03:46,Cash,195.0
880,880,2024-11-29 16:26:35,Transfer,120.0
881,881,2024-03-26 13:49:24,Card,170.0
882,882,2024-07-14 17:14:53,Transfer,105.0
883,883,2024-11-29 19:47:11,Transfer,10.0
884,884,2024-08-18 04:16:26,Card,45.0
885,885,2024-09-26 19:55:00,Cash,350.0
886,886,2024-02-22 17:28:55,Card,160.0
887,887,2024-01-30 13:23:54,Cash,70.0
888,888,2024-05-28 03:33:55,Cash,150.0
889,889,2024-04-29 12:50:06,Card,150.0
890,890,2024-10-23 09:15:57,Cash,150.0
891,891,2024-06-15 23:25:54,Transfer,280.0
892,892,2024-12-18 10:25:40,Transfer,340.0
893,893,2024-01-16 23:00:44,Transfer,50.0
894,894,2024-09-24 01:00:56,Transfer,350.0
895,895,2024-08-28 15:23:01,Transfer,70.0
896,896,2024-11-22 19:31:33,Card,170.0
897,897,2024-02-09 20:37:14,Transfer,40.0
898,898,2024-06-10 11:39:45,Transfer,400.0
899,899,2024-09-22 09:44:58,Transfer,350.0
900,900,2024-09-19 03:49:36,Transfer,250.0
901,901,2024-01-22 09:02:18,Card,70.0
902,902,2024-08-23 20:26:41,Card,35.0
903,903,2024-08-02 19:04:52,Transfer,175.0
904,904,2024-05-16 21:12:08,Transfer,210.0
905,905,2024-04-26 02:28:39,Cash,280.0
906,906,2024-07-28 13:37:49,Transfer,70.0
907,907,2024-01-13 14:59:55,Card,50.0
908,908,2024-08-17 12:49:47,Card,180.0
909,909,2024-08-20 00:00:26,Transfer,70.0
910,910,2024-05-24 08:32:02,Transfer,140.0
911,911,2024-04-28 15:13:33,Card,75.0
912,912,2024-08-18 07:01:36,Card,70.0
913,913,2024-09-02 04:34:30,Transfer,120.0
914,914,2024-11-03 01:28:54,Transfer,105.0
915,915,2024-04-13 20:23:50,Transfer,210.0
916,916,2024-09-04 19:02:49,Card,150.0
917,917,2024-02-26 21:54:43,Card,500.0
918,918,2024-03-28 12:46:05,Card,120.0
919,919,2024-04-10 18:14:45,Cash,70.0
920,920,2024-07-30 02:03:20,Card,175.0
921,921,2024-02-28 09:59:06,Transfer,500.0
922,922,2024-10-27 06:27:34,Transfer,210.0
923,923,2024-10-31 23:52:55,Transfer,170.0
924,924,2024-06-27 00:28:09,Card,140.0
925,925,2024-05-02 14:52:00,Cash,340.0
926,926,2024-02-06 12:26:51,Transfer,80.0
927,927,2024-10-27 17:06:43,Card,140.0
928,928,2024-04-03 18:09:54,Card,170.0
929,929,2024-10-09 22:29:27,Card,85.0
930,930,2024-09-30 15:52:23,Cash,320.0
931,931,2024-07-21 09:20:09,Card,350.0
932,932,2024-08-30 19:10:45,Card,240.0
933,933,2024-05-07 02:40:11,Transfer,425.0
934,934,2024-08-07 07:49:56,Transfer,105.0
935,935,2024-05-11 21:20:52,Transfer,75.0
936,936,2024-10-14 11:38:17,Card,35.0
937,937,2024-11-26 23:24:48,Cash,35.0
938,938,2024-11-05 00:16:28,Card,240.0
939,939,2024-11-26 11:05:37,Card,280.0
940,940,2024-03-03 03:58:53,Transfer,140.0
941,941,2024-01-22 02:38:34,Cash,280.0
942,942,2024-07-13 20:24:36,Card,20.0
943,943,2024-08-27 09:33:24,Card,400.0
944,944,2024-04-30 14:26:55,Card,170.0
945,945,2024-07-19 21:34:54,Transfer,70.0
946,946,2024-05-18 15:48:35,Cash,50.0
947,947,2024-11-17 10:13:16,Cash,30.0
948,948,2024-09-13 22:12:49,Transfer,105.0
949,949,2024-10-05 00:32:16,Transfer,30.0
950,950,2024-04-09 20:33:06,Cash,240.0
951,951,2024-11-29 14:18:16,Transfer,100.0
952,952,2024-05-12 06:13:57,Cash,50.0
953,953,2024-10-29 21:34:32,Transfer,140.0
954,954,2024-06-12 19:06:56,Transfer,140.0
955,955,2024-01-28 01:59:32,Transfer,280.0
956,956,2024-06-28 09:36:39,Card,40.0
957,957,2024-09-13 17:16:45,Cash,250.0
958,958,2023-12-29 19:48:07,Cash,20.0
959,959,2024-05-08 18:37:06,Cash,200.0
960,960,2024-01-12 05:53:44,Cash,300.0
961,961,2024-05-28 05:16:33,Card,70.0
962,962,2024-09-06 04:35:41,Cash,75.0
963,963,2024-03-26 19:35:54,Cash,10.0
964,964,2024-02-18 13:20:34,Card,10.0
965,965,2024-07-19 00:39:43,Transfer,150.0
966,966,2024-04-05 22:00:01,Card,340.0
967,967,2024-02-12 11:42:24,Transfer,150.0
968,968,2024-01-06 04:38:05,Cash,40.0
969,969,2024-01-01 16:26:59,Card,120.0
970,970,2024-06-08 05:43:33,Card,130.0
971,971,2024-01-05 20:59:48,Transfer,140.0
972,972,2024-04-25 16:00:43,Transfer,210.0
973,973,2024-06-23 21:12:31,Cash,280.0
974,974,2024-10-04 11:40:08,Transfer,350.0
975,975,2024-10-12 14:37:24,Transfer,350.0
976,976,2024-02-10 04:05:37,Card,180.0
977,977,2024-07-05 19:51:40,Cash,320.0
978,978,2024-07-11 19:57:40,Transfer,50.0
979,979,2024-08-11 13:04:12,Cash,85.0
980,980,2024-11-30 16:00:33,Card,195.0
981,981,2024-03-17 16:52:57,Transfer,140.0
982,982,2024-07-18 11:50:41,Card,400.0
983,983,2024-10-14 00:59:53,Transfer,35.0
984,984,2024-09-28 18:08:41,Cash,340.0
985,985,2024-11-23 18:12:04,Card,200.0
986,986,2024-10-16 22:25:01,Card,10.0
987,987,2024-02-15 00:07:24,Card,10.0
988,988,2024-04-25 05:46:19,Card,425.0
989,989,2024-04-25 16:18:14,Card,160.0
990,990,2024-08-28 19:15:02,Cash,75.0
991,991,2024-08-23 18:59:00,Cash,210.0
992,992,2024-10-01 09:57:05,Transfer,350.0
993,993,2024-12-13 20:11:39,Card,75.0
994,994,2024-10-13 10:35:06,Transfer,300.0
995,995,2024-12-03 12:27:06,Transfer,140.0
996,996,2024-07-01 12:33:39,Transfer,255.0
997,997,2024-11-19 18:37:55,Transfer,200.0
998,998,2024-04-19 13:00:08,Transfer,35.0
999,999,2024-06-19 03:13:10,Cash,160.0
1000,1000,2024-08-01 06:12:35,Cash,105.0
1001,1001,2024-10-07 19:53:56,Card,210.0
1002,1002,2024-04-10 07:57:14,Transfer,350.0
1003,1003,2024-03-04 04:48:57,Transfer,210.0
1004,1004,2024-11-24 02:06:35,Transfer,35.0
1005,1005,2024-10-03 16:56:57,Card,50.0
1006,1006,2024-05-05 05:05:06,Transfer,340.0
1007,1007,2024-10-29 12:32:18,Cash,60.0
1008,1008,2024-10-21 04:03:14,Card,500.0
1009,1009,2024-05-03 00:22:40,Transfer,140.0
1010,1010,2024-04-09 03:13:59,Transfer,225.0
1011,1011,2024-03-15 18:33:59,Cash,70.0
1012,1012,2024-03-02 22:29:15,Transfer,140.0
1013,1013,2024-02-25 06:29:34,Transfer,425.0
1014,1014,2024-12-05 00:34:52,Transfer,280.0
1015,1015,2024-08-06 11:35:36,Cash,255.0
1016,1016,2024-02-26 02:13:16,Cash,260.0
1017,1017,2024-02-11 03:33:36,Card,140.0
1018,1018,2024-08-17 05:54:39,Card,10.0
1019,1019,2024-10-28 02:21:14,Transfer,350.0
1020,1020,2024-12-02 22:00:23,Transfer,425.0
1021,1021,2024-08-28 02:00:15,Transfer,120.0
1022,1022,2024-03-02 11:55:39,Transfer,200.0
1023,1023,2024-05-02 00:07:03,Card,350.0
1024,1024,2024-12-22 04:55:31,Cash,250.0
1025,1025,2024-03-26 23:20:25,Card,225.0
1026,1026,2024-05-27 05:53:34,Cash,210.0
1027,1027,2024-03-20 23:36:27,Transfer,30.0
1028,1028,2024-01-28 01:03:08,Transfer,50.0
1029,1029,2024-11-11 12:30:51,Transfer,50.0
1030,1030,2024-05-09 07:45:15,Transfer,255.0
1031,1031,2024-01-23 12:49:39,Transfer,160.0
1032,1032,2024-02-11 22:27:27,Cash,180.0
1033,1033,2024-10-30 23:09:05,Cash,210.0
1034,1034,2024-04-10 23:44:28,Transfer,225.0
1035,1035,2024-03-20 12:31:16,Transfer,280.0
1036,1036,2024-02-16 20:05:54,Cash,80.0
1037,1037,2024-02-19 23:07:03,Transfer,120.0
1038,1038,2024-01-26 21:32:52,Cash,70.0
1039,1039,2024-06-04 23:11:11,Card,240.0
1040,1040,2024-05-31 00:20:13,Card,70.0
1041,1041,2024-08-22 18:00:20,Cash,255.0
1042,1042,2024-10-06 23:38:39,Transfer,40.0
1043,1043,2024-10-21 06:55:05,Transfer,140.0
1044,1044,2024-07-18 05:17:07,Card,210.0
1045,1045,2024-06-18 22:02:15,Cash,240.0
1046,1046,2024-03-10 10:34:42,Card,140.0
1047,1047,2024-04-02 21:58:11,Transfer,260.0
1048,1048,2024-07-02 02:11:18,Cash,30.0
1049,1049,2024-11-05 20:14:22,Cash,30.0
1050,1050,2024-08-22 01:58:49,Cash,240.0
1051,1051,2024-07-05 19:17:09,Card,300.0
1052,1052,2024-04-09 05:29:42,Transfer,400.0
1053,1053,2024-03-26 09:51:15,Card,300.0
1054,1054,2024-02-17 19:37:28,Cash,30.0
1055,1055,2024-07-24 09:09:56,Transfer,240.0
1056,1056,2024-06-16 22:53:27,Transfer,85.0
1057,1057,2024-03-15 03:18:48,Transfer,280.0
1058,1058,2024-03-22 02:33:02,Cash,350.0
1059,1059,2024-09-06 18:49:59,Cash,140.0
1060,1060,2024-12-11 23:00:55,Transfer,170.0
1061,1061,2024-10-27 00:39:27,Transfer,280.0
1062,1062,2024-12-19 16:49:28,Card,280.0
1063,1063,2024-01-19 04:16:58,Transfer,10.0
1064,1064,2024-03-06 14:51:40,Cash,160.0
1065,1065,2024-08-15 03:43:45,Cash,400.0
1066,1066,2024-05-26 02:43:21,Card,500.0
1067,1067,2024-06-27 01:16:44,Transfer,250.0
1068,1068,2024-08-05 14:39:04,Card,210.0
1069,1069,2024-07-12 08:25:19,Transfer,150.0
1070,1070,2024-03-22 13:09:19,Card,50.0
1071,1071,2024-05-08 06:35:29,Transfer,280.0
1072,1072,2024-12-20 12:32:58,Card,170.0
1073,1073,2024-03-02 06:26:35,Cash,65.0
1074,1074,2024-11-13 03:01:31,Card,50.0
1075,1075,2024-08-30 04:49:47,Transfer,400.0
1076,1076,2024-08-25 18:38:07,Cash,140.0
1077,1077,2024-12-13 22:43:13,Cash,320.0
1078,1078,2024-11-10 21:49:24,Cash,50.0
1079,1079,2024-02-18 20:06:11,Transfer,210.0
1080,1080,2024-06-10 02:44:51,Transfer,240.0
1081,1081,2024-09-24 17:02:29,Transfer,100.0
1082,1082,2024-02-23 05:52:55,Cash,140.0
1083,1083,2024-11-01 10:47:34,Transfer,160.0
1084,1084,2024-02-08 16:18:27,Cash,210.0
1085,1085,2024-03-26 02:13:17,Cash,30.0
1086,1086,2024-03-03 00:14:56,Cash,200.0
1087,1087,2024-03-24 22:47:34,Card,140.0
1088,1088,2024-02-04 00:03:09,Cash,65.0
1089,1089,2024-03-05 06:50:07,Card,195.0
1090,1090,2024-06-23 23:10:09,Card,160.0
1091,1091,2024-01-24 10:16:42,Card,60.0
1092,1092,2024-07-03 23:43:10,Transfer,90.0
1093,1093,2024-08-13 00:13:29,Cash,45.0
1094,1094,2024-09-04 22:51:24,Cash,10.0
1095,1095,2024-10-13 13:49:25,Cash,210.0
